"Quote_Id","Quote_Date","Quote_Flag","Field_info1","Field_info2","Field_info3","Field_info4","Coverage_info1","Coverage_info2","Coverage_info3","Sales_info1","Sales_info2","Sales_info3","Sales_info4","Sales_info5","Personal_info1","Personal_info2","Personal_info3","Personal_info4","Personal_info5","Property_info1","Property_info2","Property_info3","Property_info4","Property_info5","Geographic_info1","Geographic_info2","Geographic_info3","Geographic_info4","Geographic_info5"
27973,"27/11/13",0,"B",0.9403,"965","N",5,22,"D",1,5,7,"T",16884,"N",4,"ZA",0,2,"N",0,"D",0,10,1,4,-1,"N","CA"
27986,"19/3/13",0,"B",0.9403,"965","N",13,22,"J",1,4,23,"P",55857,"N",7,"ZA",0,2,"N",0,"O",1,19,2,7,-1,"N","CA"
28012,"10/1/13",0,"J",0.9559,"1,165","N",8,25,"G",1,4,23,"Q",10076,"N",25,"YH",0,,"N",0,"S",1,4,18,4,-1,"N","TX"
28017,"16/7/13",0,"F",0.9919,"564","N",9,22,"E",1,5,1,"P",46231,"N",5,"ZT",0,,"Y",0,"S",1,11,4,17,-1,"N","NJ"
28056,"18/1/14",0,"B",0.9403,"935","N",15,22,"D",1,5,20,"R",709,"N",12,"ZA",0,2,"N",0,"O",0,25,2,9,-1,"N","CA"
28200,"28/1/15",0,"B",0.9153,"935","N",-1,22,"E",1,3,20,"Q",28888,"N",-1,"ZA",0,2,"Y",0,"O",1,11,2,12,-1,"N","CA"
28203,"30/1/13",1,"F",0.9223,"564","N",6,25,"E",1,2,14,"T",36872,"N",6,"XC",0,,"N",0,"R",1,8,4,16,-1,"N","NJ"
28205,"27/8/14",1,"B",0.9153,"935","N",15,22,"E",1,3,20,"T",54868,"N",7,"ZA",0,2,"N",0,"O",0,22,2,4,-1,"N","CA"
28253,"10/1/14",0,"F",0.9838,"548","N",18,25,"E",1,3,20,"V",59876,"N",6,"XQ",0,,"N",0,"R",1,23,4,19,-1,"N","NJ"
28265,"18/3/15",1,"F",1.0101,"548","N",7,22,"G",1,2,20,"T",19536,"N",18,"XM",0,,"N",0,"R",0,18,4,21,-1,"N","NJ"
28286,"5/2/13",0,"J",0.9559,"1,165","N",4,22,"F",1,5,23,"P",57964,"N",20,"ZT",0,,"N",0,"S",0,2,15,4,-1,"N","TX"
28326,"25/8/14",0,"E",0.9364,"1,487","N",8,22,"F",1,5,11,"T",63035,"N",6,"YH",0,,"N",0,"R",1,14,9,25,-1,"N","IL"
28346,"8/12/14",0,"B",0.9153,"935","N",13,22,"E",1,2,20,"K",11673,"N",4,"ZA",0,2,"N",0,"O",1,20,2,4,-1,"N","CA"
28405,"14/1/14",0,"J",0.8922,"1,113","N",25,22,"G",1,5,20,"V",22155,"N",-1,"XQ",0,,"N",0,"F",1,22,24,10,-1,"N","TX"
28441,"16/6/14",0,"J",0.8928,"1,113","N",16,22,"G",1,5,11,"K",40203,"N",6,"ZA",0,2,"N",0,"S",0,10,25,13,-1,"N","TX"
28480,"29/8/13",0,"F",0.9919,"564","N",15,25,"J",1,3,21,"V",38048,"N",23,"ZF",0,,"N",0,"I",1,23,4,22,-1,"N","NJ"
28518,"2/8/13",0,"E",0.9487,"1,480","N",11,25,"A",1,4,4,"V",51859,"N",-1,"XJ",0,,"N",0,"D",1,8,9,25,-1,"N","IL"
28520,"14/7/14",0,"E",0.9392,"1,487","N",4,22,"K",1,2,20,"P",58301,"N",21,"YH",0,,"N",0,"S",1,3,9,25,25,"N","IL"
28569,"31/3/14",0,"B",0.9153,"935","N",13,22,"D",0,5,24,"K",33821,"N",6,"ZA",0,2,"N",0,"O",0,25,2,10,-1,"N","CA"
28607,"12/3/15",0,"K",0.887,"1,113","Y",17,22,"A",1,5,11,"V",20638,"N",6,"XD",0,,"N",0,"J",1,10,24,15,-1,"N","TX"
28625,"14/1/14",0,"J",0.8922,"1,113","N",7,22,"F",0,5,20,"V",8519,"N",5,"XH",0,2,"N",0,"S",1,6,6,7,-1,"N","TX"
28683,"31/3/15",0,"B",0.9153,"935","N",10,22,"K",1,2,20,"Q",25299,"N",-1,"ZA",0,2,"N",0,"O",1,22,2,8,-1,"N","CA"
28747,"29/10/13",0,"E",0.9482,"1,480","N",6,22,"A",0,4,7,"P",7422,"N",-1,"XD",0,,"N",0,"D",1,7,9,24,-1,"N","IL"
28769,"30/6/13",0,"J",0.9691,"1,165","N",1,25,"F",0,4,1,"M",36163,"N",5,"XX",0,,"N",0,"J",1,3,7,4,-1,"N","TX"
28778,"16/11/13",0,"B",0.9403,"965","N",12,22,"D",0,5,24,"R",20436,"N",5,"ZA",0,2,"Y",0,"O",0,12,2,12,-1,"N","CA"
28840,"14/3/15",0,"K",0.887,"1,113","Y",1,22,"K",1,5,11,"R",61352,"N",25,"ZN",0,,"N",0,"I",1,2,15,4,-1,"N","TX"
28847,"8/1/14",0,"F",0.9838,"548","N",4,22,"E",0,5,20,"T",59156,"N",-1,"ZA",0,2,"N",0,"N",0,3,4,16,-1,"N","NJ"
28884,"10/2/14",1,"E",0.9472,"1,487","N",8,22,"F",1,4,11,"K",59944,"N",7,"XR",0,,"N",0,"I",1,17,9,23,-1,"N","IL"
28888,"25/2/13",0,"B",0.9403,"965","N",11,22,"J",1,5,23,"K",33150,"N",5,"ZA",0,2,"N",0,"O",0,5,2,8,-1,"N","CA"
28936,"26/1/15",0,"B",0.9153,"935","N",5,22,"D",0,5,11,"K",18443,"N",7,"ZA",0,2,"N",0,"O",0,16,2,4,-1,"N","CA"
28954,"7/5/13",0,"B",0.9403,"965","N",12,22,"J",1,5,15,"V",58570,"N",-1,"ZA",0,2,"Y",0,"O",1,13,2,10,-1,"N","CA"
28964,"1/10/13",0,"B",0.9403,"965","N",7,25,"E",1,4,4,"P",21718,"N",-1,"ZA",0,2,"Y",0,"O",1,21,2,11,-1,"N","CA"
28979,"8/5/13",0,"E",0.9525,"1,480","N",2,22,"K",1,5,1,"T",66240,"N",-1,"XC",0,,"N",0,"R",1,1,11,24,-1,"N","IL"
29036,"30/4/15",0,"B",0.9153,"935","N",9,22,"K",1,3,20,"K",16286,"N",-1,"ZA",0,2,"Y",0,"O",1,19,2,13,-1,"N","CA"
29056,"2/8/13",0,"B",0.9403,"965","N",3,22,"E",1,4,4,"V",40712,"N",4,"ZA",0,2,"N",0,"R",1,11,2,9,-1,"N","CA"
29076,"23/2/14",0,"B",0.9403,"935","N",11,22,"D",0,5,24,"K",40557,"N",-1,"ZA",0,2,"N",0,"O",1,19,2,10,-1,"N","CA"
29100,"6/4/14",0,"J",0.8922,"1,113","N",25,22,"G",0,5,11,"M",25040,"N",-1,"XE",0,,"Y",0,"O",1,15,14,9,-1,"N","TX"
29159,"19/1/14",0,"F",0.9838,"548","N",8,25,"E",1,3,20,"M",63533,"N",8,"ZH",0,,"N",0,"R",1,5,4,18,-1,"N","NJ"
29169,"18/9/13",0,"F",0.9919,"564","N",7,22,"E",1,3,20,"T",32150,"N",8,"XH",0,2,"N",0,"R",1,15,4,20,-1,"N","NJ"
29199,"14/5/14",1,"F",1.0006,"548","N",10,25,"E",1,3,20,"V",37660,"N",6,"XM",0,1,"N",0,"S",1,23,4,20,-1,"N","NJ"
29265,"8/4/15",0,"F",1.0101,"548","N",6,22,"E",1,3,20,"T",29725,"N",2,"ZD",0,,"N",0,"R",0,4,4,18,-1,"N","NJ"
29312,"31/10/14",0,"E",0.9108,"1,487","N",13,22,"F",1,5,11,"V",28872,"N",7,"XH",0,,"N",0,"D",1,17,9,25,-1,"N","IL"
29446,"1/10/13",1,"B",0.9403,"965","N",5,25,"E",1,3,20,"Q",55142,"Y",5,"ZA",0,2,"N",0,"K",1,11,2,8,-1,"N","CA"
29463,"17/9/14",0,"J",0.8928,"1,113","N",9,25,"G",1,4,22,"T",7751,"N",24,"XO",0,,"N",0,"J",1,10,14,5,-1,"N","TX"
29471,"16/10/13",0,"B",0.9403,"965","N",5,22,"J",1,2,20,"T",59995,"N",7,"ZA",0,2,"N",0,"O",0,20,2,12,-1,"N","CA"
29500,"7/11/13",1,"B",0.9403,"965","N",8,22,"E",1,3,20,"Q",36359,"N",6,"ZA",0,2,"N",0,"D",0,18,2,13,-1,"N","CA"
29622,"1/3/14",0,"J",0.8922,"1,113","N",21,22,"G",1,5,20,"R",42204,"N",10,"ZA",0,2,"Y",0,"J",0,25,24,15,-1,"N","TX"
29657,"23/3/13",0,"B",0.9403,"965","N",14,22,"D",0,5,24,"V",40958,"N",24,"ZA",0,2,"N",0,"O",0,13,2,13,-1,"N","CA"
29660,"18/6/14",0,"E",0.9392,"1,487","N",5,22,"K",1,5,20,"T",11041,"N",-1,"ZA",0,2,"N",0,"O",0,6,9,23,-1,"N","IL"
29731,"23/6/14",0,"J",0.8928,"1,113","N",12,22,"G",1,5,11,"K",7515,"N",-1,"ZH",0,,"N",0,"J",1,12,14,5,-1,"N","TX"
29815,"8/3/14",0,"J",0.8922,"1,113","N",13,22,"G",1,5,11,"R",37311,"N",7,"ZA",0,2,"N",0,"J",0,15,24,15,-1,"N","TX"
29820,"20/8/14",1,"F",1.0006,"548","N",10,25,"E",1,3,20,"K",53067,"N",12,"XX",0,,"Y",0,"D",1,23,4,22,-1,"N","NJ"
29829,"11/7/13",0,"B",0.9403,"965","N",9,2,"D",1,5,17,"K",59427,"N",2,"ZA",0,2,"N",0,"O",0,21,2,8,-1,"N","CA"
29875,"23/3/14",0,"F",0.9566,"548","N",11,22,"E",1,5,11,"M",40338,"N",-1,"XJ",0,,"N",0,"R",1,11,4,17,-1,"N","NJ"
29886,"26/4/14",1,"E",0.9392,"1,487","N",1,22,"K",1,3,20,"R",16163,"N",6,"XO",0,,"N",0,"R",0,4,9,24,-1,"N","IL"
29904,"27/11/13",0,"B",0.9403,"965","N",25,2,"D",0,5,24,"T",25874,"N",-1,"ZA",0,2,"N",0,"O",1,15,2,6,-1,"N","CA"
29942,"9/7/14",0,"J",0.8928,"1,113","N",8,22,"G",1,5,11,"T",29955,"N",-1,"ZA",0,2,"N",0,"J",0,4,14,5,-1,"N","TX"
29976,"11/3/13",0,"B",0.9403,"965","N",11,22,"D",1,5,23,"K",23310,"N",6,"ZA",0,2,"Y",0,"O",0,13,2,14,-1,"N","CA"
30016,"16/12/13",0,"F",0.9838,"564","N",5,22,"E",1,5,20,"K",20053,"N",6,"XS",0,,"N",0,"N",1,9,4,18,-1,"N","NJ"
30092,"3/2/14",0,"J",0.8922,"1,113","N",6,22,"G",1,5,7,"K",45390,"N",16,"ZA",0,2,"N",0,"S",0,3,24,11,-1,"N","TX"
30115,"3/9/13",1,"F",0.9919,"564","N",8,22,"E",1,5,21,"T",6392,"N",5,"ZF",0,,"N",0,"R",1,20,4,20,-1,"N","NJ"
30121,"6/6/14",0,"B",0.9153,"935","N",6,25,"D",0,5,11,"V",39297,"N",5,"ZA",0,2,"N",0,"O",0,24,2,10,-1,"N","CA"
30122,"21/2/13",1,"F",0.9023,"564","N",6,22,"E",0,3,14,"Q",23516,"N",14,"YH",0,2,"N",0,"O",1,22,4,21,-1,"N","NJ"
30143,"25/7/13",1,"E",0.9487,"1,480","N",3,22,"G",1,3,16,"Q",65896,"N",5,"ZT",0,2,"N",0,"N",1,6,9,25,-1,"N","IL"
30238,"17/7/13",0,"J",0.9691,"1,165","N",8,22,"G",1,5,1,"T",42964,"Y",14,"ZG",0,,"N",0,"J",1,9,24,14,-1,"N","TX"
30286,"5/4/14",0,"E",0.9392,"1,487","N",3,22,"K",1,5,11,"R",8963,"N",25,"ZA",0,2,"N",0,"D",0,6,9,25,-1,"N","IL"
30295,"30/1/15",1,"B",0.9153,"935","N",12,2,"E",1,4,11,"T",19372,"N",8,"ZA",0,2,"Y",0,"D",1,23,2,4,-1,"N","CA"
30343,"12/5/14",0,"J",0.8928,"1,113","N",5,22,"F",1,5,11,"K",16803,"N",-1,"XO",0,,"N",0,"D",1,15,13,6,-1,"N","TX"
30390,"10/5/13",0,"B",0.9403,"965","N",6,25,"K",0,4,1,"T",56206,"N",23,"ZA",0,2,"N",0,"O",1,10,2,4,-1,"N","CA"
30400,"28/3/13",0,"F",0.8945,"564","N",6,22,"E",1,5,23,"Q",5758,"N",15,"YE",0,,"N",0,"R",1,8,4,16,-1,"N","NJ"
30505,"8/6/13",0,"B",0.9403,"965","N",5,22,"E",1,3,17,"R",49076,"N",4,"ZA",0,2,"N",0,"O",1,15,2,12,-1,"N","CA"
30523,"18/5/15",0,"K",0.887,"1,113","Y",7,22,"G",1,5,11,"K",37974,"N",8,"ZR",0,,"N",0,"D",1,9,12,5,-1,"N","TX"
30637,"6/2/13",0,"F",0.9023,"564","N",6,25,"E",0,2,14,"T",23797,"N",-1,"XM",0,,"N",0,"R",1,10,4,18,-1,"N","NJ"
30658,"17/5/15",1,"F",1.0101,"548","N",19,22,"E",1,3,20,"M",61767,"N",5,"ZG",0,,"N",0,"R",1,23,4,21,-1,"N","NJ"
30668,"20/8/13",0,"B",0.9403,"965","N",4,22,"D",1,5,4,"P",4562,"N",5,"ZA",0,2,"N",0,"D",0,18,2,4,-1,"N","CA"
30680,"20/12/13",0,"E",0.9472,"1,480","N",11,25,"A",1,4,7,"V",46345,"N",-1,"ZH",0,,"N",0,"R",1,19,9,25,-1,"N","IL"
30688,"9/3/14",0,"F",0.9566,"548","N",8,22,"E",0,3,20,"M",60826,"N",7,"YF",0,,"Y",0,"R",1,9,4,17,-1,"N","NJ"
30711,"3/5/15",0,"B",0.9153,"935","N",8,22,"E",1,3,20,"M",66336,"N",4,"ZA",0,2,"Y",0,"O",1,22,2,7,-1,"N","CA"
30742,"5/11/14",0,"E",0.9108,"1,487","N",20,22,"A",1,5,11,"T",64891,"N",-1,"ZH",0,,"N",0,"S",0,6,9,25,-1,"N","IL"
30827,"28/10/13",0,"F",0.9919,"564","N",4,22,"J",1,3,20,"V",12420,"N",-1,"XX",0,,"N",0,"R",0,13,4,22,-1,"N","NJ"
30831,"20/2/14",0,"J",0.8922,"1,113","N",5,22,"F",1,5,11,"Q",28175,"N",15,"ZA",0,2,"N",0,"D",0,5,11,14,-1,"N","TX"
30838,"2/7/14",1,"B",0.9153,"935","N",7,22,"E",0,3,20,"T",64190,"N",6,"ZA",0,1,"N",0,"O",1,17,2,4,-1,"N","CA"
30848,"22/11/13",0,"B",0.9403,"965","N",10,22,"D",1,5,7,"V",24890,"N",1,"ZA",0,2,"N",0,"O",0,22,1,6,-1,"N","CA"
30896,"18/3/15",0,"F",1.0101,"548","N",18,22,"J",1,3,20,"T",32554,"N",-1,"XI",0,,"N",0,"S",0,22,4,21,-1,"N","NJ"
30982,"9/9/13",0,"B",0.9403,"965","N",22,22,"E",1,3,21,"K",66541,"N",5,"ZA",0,2,"N",0,"O",1,25,1,6,-1,"N","CA"
31118,"15/12/14",1,"F",1.0005,"548","N",8,22,"E",1,3,20,"P",43678,"N",8,"YH",0,,"N",0,"N",1,12,4,17,-1,"N","NJ"
31146,"9/7/13",1,"B",0.9403,"965","N",2,22,"E",0,4,1,"P",30557,"N",6,"ZA",0,2,"N",0,"O",1,9,2,4,25,"N","CA"
31168,"4/4/15",0,"B",0.9153,"935","N",3,22,"D",0,5,11,"V",58926,"N",-1,"ZA",0,2,"N",0,"O",0,2,2,10,25,"N","CA"
31193,"7/2/14",0,"J",0.8922,"1,113","N",15,22,"G",1,5,11,"V",19148,"N",6,"ZA",0,2,"Y",0,"Q",0,8,14,8,-1,"N","TX"
31227,"17/1/14",0,"B",0.9403,"935","N",7,22,"D",0,5,20,"V",55716,"N",5,"ZA",0,2,"Y",0,"O",1,7,2,12,-1,"N","CA"
31455,"21/9/13",0,"F",0.9919,"564","N",6,22,"J",0,4,4,"R",13781,"N",6,"ZN",0,2,"N",0,"R",1,12,4,17,-1,"N","NJ"
31506,"12/1/14",0,"J",0.8922,"1,113","N",-1,25,"F",1,4,7,"M",4130,"N",6,"ZH",0,,"N",0,"J",1,20,14,5,-1,"N","TX"
31515,"24/1/14",0,"J",0.8922,"1,113","N",4,22,"F",0,5,20,"V",65220,"N",6,"ZA",0,2,"N",0,"J",0,1,24,15,-1,"N","TX"
31587,"12/5/14",0,"J",0.8928,"1,113","N",10,22,"F",1,5,11,"K",50875,"N",23,"XX",0,,"N",0,"D",1,11,14,9,-1,"N","TX"
31607,"8/9/14",0,"E",0.9194,"1,487","N",13,25,"A",1,4,11,"K",17941,"N",-1,"XO",0,,"N",0,"J",1,17,9,23,-1,"N","IL"
31624,"7/5/13",0,"B",0.9403,"965","N",7,22,"E",1,3,15,"P",15150,"N",18,"ZA",0,2,"N",0,"O",1,11,2,13,-1,"N","CA"
31636,"8/8/13",0,"B",0.9403,"965","N",2,22,"D",1,5,21,"Q",3213,"N",7,"ZA",0,2,"N",0,"D",0,1,2,4,-1,"N","CA"
31665,"10/1/13",1,"F",0.9223,"564","N",8,25,"H",1,4,23,"Q",56189,"N",25,"YF",0,,"N",0,"R",1,7,4,16,-1,"N","NJ"
31688,"4/2/15",0,"B",0.9153,"935","N",4,25,"J",0,4,11,"T",49248,"N",-1,"ZA",0,2,"N",0,"O",1,19,2,4,-1,"N","CA"
31701,"1/7/13",1,"E",0.9487,"1,480","N",6,22,"G",1,3,17,"K",20550,"N",3,"YH",0,,"N",0,"R",1,7,10,24,-1,"Y","IL"
31709,"29/3/15",0,"C",0.893,"1,487","Y",9,22,"F",1,5,11,"M",36809,"N",23,"XO",0,,"Y",0,"R",1,7,10,23,-1,"N","IL"
31754,"26/9/14",0,"F",1.0006,"548","N",7,22,"E",1,5,11,"V",49913,"N",17,"YF",0,,"N",0,"N",1,12,4,19,-1,"N","NJ"
31810,"2/8/14",0,"J",0.8928,"1,113","N",7,22,"G",1,5,11,"R",9799,"N",21,"ZH",0,,"N",0,"J",1,17,14,5,-1,"N","TX"
31830,"5/1/15",0,"B",0.9153,"935","N",8,22,"E",0,3,20,"K",39233,"N",9,"ZA",0,2,"N",0,"O",1,20,2,10,-1,"N","CA"
31846,"5/5/15",0,"C",0.8746,"1,487","Y",3,22,"K",1,5,11,"P",548,"N",-1,"XC",0,,"N",0,"S",1,1,11,25,-1,"N","IL"
31868,"18/11/14",0,"J",0.887,"1,113","N",11,22,"F",1,5,11,"P",47094,"N",-1,"XO",0,,"N",0,"J",1,10,19,4,-1,"N","TX"
31871,"12/2/15",0,"C",0.9108,"1,487","Y",4,22,"K",1,5,11,"M",10543,"N",14,"XH",0,,"N",0,"R",1,3,11,24,-1,"N","IL"
31890,"28/2/13",0,"B",0.9403,"965","N",3,22,"J",1,5,23,"Q",16919,"N",22,"ZA",0,2,"N",0,"D",0,8,2,4,-1,"N","CA"
31960,"14/2/14",0,"F",0.9685,"548","N",5,22,"E",1,3,20,"V",52697,"N",-1,"XC",0,,"N",0,"R",0,3,4,21,-1,"N","NJ"
31980,"29/7/13",0,"B",0.9403,"965","N",9,22,"D",1,5,21,"T",55597,"N",-1,"ZA",0,2,"N",0,"A",0,21,2,8,-1,"N","CA"
31982,"5/4/15",0,"K",0.887,"1,113","Y",4,2,"F",1,5,11,"M",11194,"N",8,"YH",0,,"N",0,"S",1,4,14,6,-1,"N","TX"
31988,"24/2/13",0,"F",0.9023,"564","N",4,22,"E",1,4,23,"T",26526,"N",-1,"XB",0,,"N",0,"R",1,4,4,17,-1,"N","NJ"
32013,"13/9/13",0,"E",0.9489,"1,480","N",15,22,"A",0,3,4,"V",2660,"N",21,"XE",0,,"N",0,"R",1,10,9,23,-1,"N","IL"
32021,"21/4/15",0,"B",0.9153,"935","N",3,22,"E",0,3,20,"P",35122,"N",5,"ZA",0,2,"N",0,"D",1,19,2,12,25,"N","CA"
32073,"25/2/13",0,"B",0.9403,"965","N",4,22,"E",1,4,23,"K",29076,"N",-1,"ZA",0,2,"N",0,"O",0,13,2,10,-1,"N","CA"
32081,"29/1/13",0,"F",0.9223,"564","N",7,22,"E",0,3,14,"P",32887,"N",4,"XR",0,,"N",0,"R",1,14,4,17,-1,"N","NJ"
32090,"27/1/14",0,"J",0.8922,"1,113","N",23,1,"L",1,3,20,"P",46515,"N",5,"XO",0,,"N",0,"S",1,12,24,12,-1,"N","TX"
32123,"24/4/15",0,"B",0.9153,"935","N",7,22,"D",0,4,11,"Q",2131,"N",-1,"ZA",0,2,"N",0,"O",0,13,2,6,-1,"N","CA"
32133,"7/9/13",1,"B",0.9403,"965","N",12,22,"E",1,3,21,"R",38565,"N",6,"ZA",0,2,"N",0,"O",0,25,1,8,-1,"N","CA"
32159,"17/5/15",0,"B",0.9153,"935","N",2,22,"D",1,5,11,"M",65097,"N",-1,"ZA",0,2,"N",0,"O",1,21,2,11,-1,"N","CA"
32164,"27/5/14",0,"B",0.9153,"935","N",11,25,"E",1,4,11,"P",14437,"N",5,"ZA",0,2,"N",0,"O",1,24,1,6,-1,"N","CA"
32219,"9/6/14",0,"F",1.0006,"548","N",11,22,"E",1,3,20,"K",15018,"N",6,"XD",0,,"N",0,"R",0,15,4,21,-1,"N","NJ"
32303,"30/7/13",0,"F",0.9919,"564","N",8,22,"E",1,3,4,"P",6626,"N",-1,"XR",0,,"Y",0,"R",1,9,4,16,-1,"N","NJ"
32352,"8/4/15",0,"B",0.9153,"935","N",4,25,"E",0,2,20,"T",12731,"N",5,"ZA",0,2,"N",0,"O",1,14,2,4,-1,"N","CA"
32363,"28/5/13",0,"B",0.9403,"965","N",6,2,"J",1,4,1,"P",47836,"N",23,"ZA",0,2,"N",0,"O",1,9,2,10,-1,"N","CA"
32389,"1/11/13",0,"B",0.9403,"965","N",5,22,"D",0,5,7,"V",25634,"N",6,"ZA",0,2,"N",0,"D",1,12,2,4,-1,"N","CA"
32404,"5/12/13",0,"F",0.9838,"564","N",6,22,"E",1,3,20,"Q",31118,"N",-1,"XM",0,,"N",0,"R",0,21,4,22,-1,"N","NJ"
32408,"2/10/13",0,"F",0.9919,"564","N",10,22,"J",1,3,20,"T",54149,"N",5,"XR",0,,"N",0,"R",1,18,4,19,-1,"N","NJ"
32409,"26/11/14",0,"B",0.9153,"935","N",11,25,"E",0,2,20,"K",66019,"N",7,"ZA",0,2,"N",0,"O",1,17,2,4,-1,"N","CA"
32425,"14/3/15",0,"F",1.0101,"548","N",6,22,"E",0,5,20,"R",14405,"N",-1,"ZA",0,2,"N",0,"N",0,4,4,20,-1,"N","NJ"
32457,"30/4/13",0,"J",0.9769,"1,165","N",4,22,"F",1,5,1,"K",58710,"N",10,"ZA",0,2,"N",0,"I",0,10,17,7,-1,"N","TX"
32471,"5/1/15",0,"K",0.887,"1,113","Y",7,22,"F",1,5,11,"K",57239,"N",6,"XO",0,,"Y",0,"J",1,10,24,15,-1,"N","TX"
32512,"2/1/15",0,"C",0.9108,"1,487","Y",8,22,"A",1,2,20,"M",41248,"N",-1,"XX",0,,"N",0,"R",1,15,9,25,-1,"N","IL"
32532,"31/7/13",0,"F",0.9919,"564","N",10,22,"E",1,5,21,"T",30630,"N",7,"ZG",0,,"N",0,"D",1,22,4,20,-1,"N","NJ"
32552,"8/4/14",1,"B",0.9153,"935","N",10,25,"K",1,3,20,"P",55565,"N",7,"ZA",0,2,"N",0,"A",1,21,2,4,-1,"N","CA"
32598,"10/12/13",1,"F",0.9838,"564","N",10,22,"E",1,3,20,"P",40511,"N",6,"XJ",0,,"N",0,"R",1,17,4,21,-1,"N","NJ"
32631,"30/12/13",0,"F",0.9838,"564","N",12,22,"E",1,5,7,"Q",40396,"N",6,"XJ",0,,"N",0,"R",1,19,4,19,-1,"N","NJ"
32640,"20/3/15",0,"K",0.887,"1,113","Y",11,22,"G",1,5,11,"V",58176,"N",-1,"XO",0,,"N",0,"J",1,10,14,5,25,"N","TX"
32647,"30/3/15",0,"F",1.0101,"548","N",4,22,"E",1,3,20,"K",38849,"N",11,"XR",0,,"N",0,"R",1,5,4,17,-1,"N","NJ"
32654,"6/5/13",0,"B",0.9403,"965","N",2,25,"E",1,4,1,"K",41555,"N",8,"ZA",0,2,"N",0,"R",1,1,2,10,-1,"N","CA"
32696,"2/4/15",0,"K",0.887,"1,113","Y",10,22,"F",0,5,22,"Q",36293,"N",10,"ZT",0,,"N",0,"S",1,8,18,4,-1,"N","TX"
32700,"29/3/13",0,"F",0.8945,"564","N",14,22,"K",1,3,16,"V",15530,"N",-1,"XO",0,,"N",0,"Q",1,14,4,19,-1,"N","NJ"
32869,"10/5/13",0,"E",0.9525,"1,480","N",10,22,"A",1,3,16,"V",20540,"N",6,"XJ",0,,"N",0,"R",1,16,9,24,-1,"N","IL"
32880,"2/11/14",0,"F",1.0006,"548","N",4,22,"E",1,5,11,"M",1406,"N",8,"ZH",0,,"N",0,"R",1,14,4,18,-1,"N","NJ"
32881,"24/4/15",0,"F",1.0101,"548","N",3,25,"E",1,2,20,"V",30076,"N",10,"ZW",0,,"Y",0,"R",1,4,4,16,-1,"N","NJ"
32893,"17/4/13",0,"B",0.9403,"965","N",2,22,"D",0,5,15,"T",12399,"N",21,"ZA",0,2,"N",0,"R",0,6,2,13,-1,"N","CA"
32906,"30/12/13",0,"B",0.9403,"965","N",13,22,"E",1,2,20,"K",41200,"N",11,"ZA",0,2,"N",0,"O",1,17,2,4,-1,"N","CA"
32940,"12/8/13",0,"B",0.9403,"965","N",8,25,"D",0,5,10,"M",53266,"N",4,"ZA",0,2,"N",0,"O",1,21,2,12,-1,"N","CA"
32941,"6/11/14",0,"J",0.887,"1,113","N",14,25,"G",0,5,11,"Q",14320,"N",6,"XX",0,,"Y",0,"J",1,13,13,8,-1,"N","TX"
32956,"23/3/14",1,"E",0.9392,"1,487","N",14,22,"A",1,3,11,"M",40798,"Y",5,"ZU",0,2,"N",0,"N",1,18,9,25,-1,"N","IL"
32973,"28/4/15",0,"K",0.887,"1,113","Y",3,22,"F",1,4,11,"T",33807,"N",6,"YE",0,,"N",0,"K",1,13,14,5,-1,"N","TX"
32997,"24/3/14",0,"E",0.9392,"1,487","N",4,22,"K",1,5,11,"K",61214,"N",6,"ZA",0,2,"N",0,"Q",0,4,11,23,-1,"N","IL"
33018,"28/8/13",1,"E",0.9487,"1,480","N",2,22,"K",1,4,4,"Q",403,"N",6,"XR",0,,"N",0,"R",1,1,9,22,-1,"N","IL"
33043,"8/3/13",1,"B",0.9403,"965","N",2,2,"E",1,2,14,"T",33237,"N",6,"ZA",0,2,"N",0,"O",1,12,2,7,-1,"N","CA"
33058,"17/1/14",0,"J",0.8922,"1,113","N",12,22,"G",0,5,7,"V",10502,"N",-1,"YF",0,,"N",0,"I",1,15,14,5,-1,"N","TX"
33064,"25/7/13",1,"B",0.9403,"965","N",7,22,"E",1,3,21,"P",19995,"N",8,"ZA",0,2,"N",0,"O",0,22,2,4,-1,"N","CA"
33072,"3/9/14",1,"J",0.8928,"1,113","N",5,22,"F",1,4,11,"P",21038,"N",6,"YF",0,,"N",0,"D",1,5,13,8,-1,"N","TX"
33074,"7/6/13",1,"E",0.9485,"1,480","N",6,22,"F",1,3,16,"V",1793,"N",9,"XC",0,2,"N",0,"R",1,9,9,24,-1,"N","IL"
33102,"14/11/13",0,"J",0.9258,"1,165","N",3,2,"F",0,5,7,"Q",50771,"N",8,"XD",0,,"N",0,"J",1,1,24,12,-1,"N","TX"
33179,"13/11/13",0,"E",0.9482,"1,480","N",8,22,"F",0,5,7,"T",14044,"N",5,"ZA",0,2,"N",0,"N",0,9,9,24,-1,"Y","IL"
33230,"14/1/14",0,"E",0.9472,"1,487","N",19,22,"A",1,5,7,"T",15352,"N",7,"ZA",0,2,"N",0,"S",0,13,9,24,-1,"N","IL"
33301,"18/3/15",0,"F",1.0101,"548","N",5,22,"H",1,5,20,"T",55915,"N",-1,"YH",0,,"N",0,"R",0,7,4,19,-1,"N","NJ"
